id,routine,thread,avgPercent,avgTime,minTime,maxTime,stddev,avgTimeTotal,minTimeTotal,maxTimeTotal,numCalls,cumulative,imbalance,index
3576,SUSCM,1,0,0,0,0,0,0,0,0,66,455.732,,1246
3577,YOM4FPOS:ALLOCATE_TRQ2FP,1,0,0,0,0,0,0,0,0,594,455.731,,1247
3578,IOSTREAM_MIX:GRIB_CHECKS,1,0,0,0,0,0,0,0,0,1423,455.732,,1248
3579,SUATLAS_MESH,1,0,0,0,0,0,0,0,0,66,455.732,,1249
3580,SUFDB,1,0,0,0,0,0,0.0028484848,0,0.014,66,455.732,,1250
3581,IOGRIDE_MOD:IOGRIDE_SELECTFX,1,0,0,0,0,0,0.0077575758,0.006,0.009,594,455.732,,1251
3582,SURINC,1,0,0,0,0,0,4.54545454545455E-05,0,0.001,66,455.732,,1252
3583,DEALXMO,1,0,0,0,0,0,0,0,0,132,455.725,,1253
3584,SUVAREPS,1,0,0,0,0,0,0.0001060606,0,0.001,66,455.732,,1254
3585,VAL923,1,0,0,0,0,0,0,0,0,66,455.732,,1255
3586,YOMGWDIAG:SETUP_GWDIAG,1,0,0,0,0,0,0,0,0,66,455.73,,1256
3587,SPECTRAL_FIELDS_MOD:DEALLOCATE_SPEC,1,0,0,0,0,0,0,0,0,66,455.731,,1257
3588,SUECAEOR:PART7,1,0,1.51515151515152E-05,0,0.001,0.0001230915,1.51515151515152E-05,0,0.001,66,455.731,100,1258
3589,SUSTHF_MOD:SUSTHF,1,0,0,0,0,0,0,0,0,66,455.731,,1259
3590,IOMULTIBUF_MOD:IOMULTIBUF_INIT_IDX,1,0,0,0,0,0,0,0,0,2178,455.731,,1260
3591,SUECAEOR:PART25,1,0,0,0,0,0,0,0,0,66,455.732,,1261
3592,IOGRIDE_MOD:IOGRIDE_SELECTFY,1,0,0,0,0,0,0.0078939394,0.006,0.012,594,455.732,,1262
3593,IOGRIDE_MOD:IOGRIDE_SELECTD,1,0,0,0,0,0,0,0,0,1188,455.732,,1263
3594,SUCOM,1,0,0,0,0,0,0,0,0,66,455.732,,1264
3595,GMV_SUBS_MOD:SETUP_T0,1,0,0,0,0,0,0,0,0,132,455.732,,1265
3596,SUFPV,1,0,0,0,0,0,0,0,0,66,455.732,,1266
3597,SUPPVI,1,0,0,0,0,0,0,0,0,66,455.732,,1267
3598,SUIAU,1,0,0,0,0,0,0,0,0,66,455.732,,1268
3599,BALBAK,1,0,0,0,0,0,0,0,0,66,455.732,,1269
3600,SUECAESU:PART25,1,0,0,0,0,0,0,0,0,66,455.73,,1270
3601,SPOSGF,1,0,0,0,0,0,0,0,0,396,455.732,,1271
3602,SUAERH,1,0,0,0,0,0,0,0,0,66,455.732,,1272
3603,SUGEM3,1,0,0,0,0,0,0,0,0,66,455.732,,1273
3604,SUPHY2,1,0,0,0,0,0,0,0,0,66,455.732,,1274
3605,SUWCOU,1,0,0,0,0,0,0,0,0,66,455.732,,1275
3606,SUINI,1,0,0,0,0,0,0,0,0,66,455.732,,1276
3607,FIELDS_MOD:FIELDS_DELETE,1,0,0,0,0,0,0.0371212121,0.01,0.043,66,455.733,,1277
3608,INISNONLIN,1,0,0,0,0,0,0,0,0,66,455.732,,1278
3609,INTDYNSL_MOD:SUINTDYNSL,1,0,0,0,0,0,0,0,0,66,455.732,,1279
3610,INTDYN_MOD:SUPTR_TTND,1,0,0,0,0,0,0,0,0,66,455.733,,1280
3611,RRTM_CMBGB14,1,0,0,0,0,0,0,0,0,66,455.732,,1281
3612,SUFPF,1,0,0,0,0,0,0,0,0,66,455.732,,1282
3613,SUVDF,1,0,0,0,0,0,0,0,0,66,455.732,,1283
3614,IOGRIDUE_MOD:IOGRIDUE_ML_SELECTFY,1,0,0,0,0,0,0.0104090909,0.009,0.013,198,455.733,,1284
3615,SUVEXCS_MOD:SUVEXCS,1,0,0,0,0,0,0,0,0,66,455.732,,1285
3616,TRAJ_SETUP,1,0,0,0,0,0,0.0001060606,0,0.001,66,455.733,,1286
3617,radiation_aerosol_optics_data:set_types,1,0,0,0,0,0,0,0,0,66,455.732,,1287
3618,SUFP_CTL,1,0,0,0,0,0,0,0,0,66,455.732,,1288
3619,SUJFH,1,0,0,0,0,0,0,0,0,66,455.732,,1289
3620,SUPHLI,1,0,0,0,0,0,0.0001515152,0,0.001,66,455.733,,1290
3621,INTDYN_MOD:SUPTR_TXYB,1,0,0,0,0,0,0,0,0,594,455.731,,1291
3622,SUCT1,1,0,0,0,0,0,0,0,0,66,455.732,,1292
3623,UPDVPOS,1,0,0,0,0,0,0,0,0,198,455.732,,1293
3624,GFL_SUBS_MOD:SET_GFL_ATTR,1,0,0,0,0,0,0,0,0,594,455.733,,1294
3625,IOSPECE_MOD:IOSPECE_PL_SELECTD,1,0,0,0,0,0,0,0,0,198,455.733,,1295
3626,>MPL-GATH_SPEC_CONTROL_COM( 810),1,0.003030303,0.0106666667,0,0.071,0.0254360939,0.0106666667,0,0.071,66,455.733,100,1296
3627,GET_PRESET_WGRIB_TEMPLATE,1,0,0,0,0,0,0,0,0,132,455.733,,1297
3628,IOSPECE_MOD:IOSPECE_ML_COUNT,1,0,0,0,0,0,0,0,0,198,455.733,,1298
3629,SPECTRAL_FIELDS_MOD:INTLOC,1,0,0,0,0,0,0,0,0,792,455.733,,1299
3630,SUIOS,1,0,0,0,0,0,0,0,0,66,455.733,,1300
3631,SU_AERP,1,0,0,0,0,0,0,0,0,66,455.733,,1301
3632,CNT2,1,0,0,0,0,0,435.0147424242,435.013,435.016,66,455.733,,1302
3633,SUCAPE,1,0,0,0,0,0,0,0,0,66,455.733,,1303
3634,SUFPIOS,1,0,0,0,0,0,0,0,0,66,455.733,,1304
3635,SUMETHOX,1,0,0,0,0,0,0,0,0,66,455.733,,1305
3636,YOMVERT:ALLOC_INIT_TVAB,1,0,0,0,0,0,0,0,0,66,455.733,,1306
3637,DEALLOCATE_IF_ASSOCIATED_MOD:DEALLOCATE_IF_ASSOCIATED_REAL_2D,1,0,0,0,0,0,0,0,0,132,455.733,,1307
3638,INDEXFIND_MOD:INDINLOC,1,0,0,0,0,0,0,0,0,1584,455.732,,1308
3639,IO_SERV_SUIOSCTMPL:MKGPSORT,1,0.0011428571,0.0048428571,0,0.084,0.0196311168,0.1816714286,0.083,0.191,70,455.732,100,1309
3640,MONVAR,1,0,0,0,0,0,0,0,0,66,455.733,,1310
3641,RRTM_CMBGB6,1,0,0,0,0,0,0,0,0,66,455.733,,1311
3642,SPGEOM_MOD:SUSMAP,1,0,0,0,0,0,0,0,0,66,455.732,,1312
3643,SRTM_CMBGB23,1,0,0,0,0,0,0,0,0,66,455.733,,1313
3644,SUCOND,1,0,0,0,0,0,0,0,0,66,455.733,,1314
3645,SUDEFO_VV1,1,0,0,0,0,0,0,0,0,66,455.733,,1315
3646,IO_SERV_SUIOSCTMPL:MKSPSORT,1,0,0.0010285714,0,0.018,0.0042082439,0.0774571429,0.018,0.082,70,455.732,100,1316
3647,IO_SERV_WV_SUIOSCTMPL:EXPINT,1,0,2.85714285714286E-05,0,0.002,0.0002390457,2.85714285714286E-05,0,0.002,980,455.733,100,1317
3648,SUALMP2,1,0,0,0,0,0,0,0,0,66,455.733,,1318
3649,SUDIMF2,1,0,0,0,0,0,0,0,0,66,455.732,,1319
3650,SUSATSIM,1,0,0,0,0,0,0,0,0,66,455.733,,1320
3651,TYPE_FPUSERGEO:ALLOC_FPUSERGEO,1,0,0,0,0,0,0,0,0,66,455.733,,1321
3652,WVWAMINIT1,1,0,0,0,0,0,0,0,0,66,455.733,,1322
3653,IO_SERV_SUIOSCTMPL:EXPLOGI,1,0,0,0,0,0,0,0,0,280,455.733,,1323
3654,SUFPDATA,1,0,0,0,0,0,0,0,0,396,455.733,,1324
3655,YOMGSGEOM:DEALLO_TGSGEOM_NB,1,0,0,0,0,0,0,0,0,66,455.732,,1325
3656,IOGRIDUE_MOD:IOGRIDUE_ML_SELECTD,1,0,0,0,0,0,0,0,0,198,455.732,,1326
3657,IOGRIDUE_MOD:IOGRIDUE_PL_SELECTFY,1,0,0,0,0,0,0.0018030303,0.001,0.002,198,455.733,,1327
3658,IO_SERV_SUIOSCTMPL:EXPINT,1,0,0,0,0,0,0,0,0,630,455.733,,1328
3659,MODEL_MOD:MODEL_SET,1,0,0,0,0,0,0,0,0,66,455.733,,1329
3660,radiation_aerosol_optics_data:set_hydrophobic_type,1,0,0,0,0,0,0,0,0,462,455.733,,1330
3661,IOGRIDUE_MOD:IOGRIDUE_PL_SELECTD,1,0,0,0,0,0,0,0,0,198,455.733,,1331
3662,IOSTREAM_MIX:IOSTREAM_STATS,1,0,0,0,0,0,0,0,0,66,455.732,,1332
3663,GMV_SUBS_MOD:SETUP_T1,1,0,0,0,0,0,0,0,0,66,455.733,,1333
3664,INTDYN_MOD:SUPTR_TCTY,1,0,0,0,0,0,0,0,0,264,455.733,,1334
3665,INTDYN_MOD:SUPTR_TRCP,1,0,0,0,0,0,0,0,0,264,455.733,,1335
3666,IO_SERV_WV_SUIOSCTMPL:MKWVSSORT_MODEL,1,0,0,0,0,0,0,0,0,66,455.733,,1336
3667,LFICOM:NEW_LFI_DEFAULT,1,0,0,0,0,0,0.0028939394,0.002,0.003,66,455.733,,1337
3668,SPECTRAL_FIELDS_MOD:SETUP_SPEC,1,0,0,0,0,0,0,0,0,66,455.733,,1338
3669,SRTM_CMBGB25,1,0,0,0,0,0,0,0,0,66,455.733,,1339
3670,STACK_MIX:GETSTACKUSAGEX,1,0,0,0,0,0,0,0,0,66,455.733,,1340
3671,SUAERL,1,0,0,0,0,0,0,0,0,66,455.733,,1341
3672,SUCLD,1,0,0,0,0,0,0,0,0,66,455.733,,1342
3673,SUCST_IFSAUX,1,0,0,0,0,0,0,0,0,66,455.733,,1343
3674,SULFI,1,0,0,0,0,0,0,0,0,66,455.733,,1344
3675,SURAYFRIC,1,0,0,0,0,0,0,0,0,66,455.733,,1345
3676,SUSCST_MOD:SUSCST,1,0,0,0,0,0,0,0,0,66,455.733,,1346
3677,SUTRAJP,1,0,0,0,0,0,0,0,0,66,455.733,,1347
3678,radiation_aerosol_optics_data:set_hydrophilic_type,1,0,0,0,0,0,0,0,0,330,455.733,,1348
3679,INTDYN_MOD:SUPTR_TXYBDER,1,0,0,0,0,0,0,0,0,330,455.733,,1349
3680,IOSTREAM_MIX:GET_PUT_ARGS,1,0,0,0,0,0,0,0,0,198,455.733,,1350
3681,IO_SERV_SUIOSCTMPL:MKFPSORT,1,0.0011428571,0.0055285714,0,0.096,0.0224362036,0.0300428571,0.023,0.096,70,455.733,100,1351
3682,SRTM_KGB26,1,0,0,0,0,0,0,0,0,66,455.733,,1352
3683,SUOVLP,1,0,0,0,0,0,0,0,0,66,455.732,,1353
3684,SUSRTAER,1,0,0,0,0,0,0,0,0,66,455.733,,1354
3685,CPTAVE_MOD:AVECLA,1,0,0,0,0,0,0,0,0,264,455.733,,1355
3686,INIT_X0TAUHF,1,0,0,0,0,0,0,0,0,66,455.733,,1356
3687,INTDYNSL_MOD:SUPTR_TRSCAW,1,0,0,0,0,0,0,0,0,132,455.733,,1357
3688,MODEL_MOD:MODEL_DELETE,1,0,0,0,0,0,0,0,0,66,455.733,,1358
3689,MTRAJ_MOD:MTRAJ_DELETE,1,0,0,0,0,0,0,0,0,66,455.733,,1359
3690,SUPTRGPPC,1,0,0,0,0,0,0,0,0,66,455.733,,1360
3691,SUSPVARIABLES,1,0,0,0,0,0,0,0,0,66,455.733,,1361
3692,INTDYNSL_MOD:SUPTR_TLSCAW,1,0,0,0,0,0,0,0,0,132,455.733,,1362
3693,IOSPECE_MOD:IOSPECE_PL_COUNT,1,0,0,0,0,0,0,0,0,198,455.733,,1363
3694,IO_SERV_SUIOSCTMPL:EXPCHAR,1,0,0,0,0,0,0,0,0,140,455.733,,1364
3695,IO_SERV_WV_SUIOSCTMPL:EXPLOGI,1,0,0,0,0,0,0,0,0,280,455.733,,1365
3696,IO_SERV_WV_SUIOSCTMPL:EXPREAL,1,0,0,0,0,0,0,0,0,630,455.733,,1366
3697,SUALNUD,1,0,0,0,0,0,0,0,0,66,455.733,,1367
3698,SUSAVTEND,1,0,0,0,0,0,0,0,0,66,455.733,,1368
3699,SU_CLOP550,1,0,0,0,0,0,0,0,0,132,455.733,,1369
3700,supergom_final%class_supergom,1,0,0,0,0,0,0,0,0,132,455.733,,1370
3701,>MPL-GATHER CLOSE IOSTREAM( 629),1,0,0,0,0,0,0,0,0,66,455.733,,1371
3702,IO_SERV_FREE:FREE_FAFRAME,1,0,0,0,0,0,0,0,0,70,455.733,,1372
3703,IO_SERV_WV_SUIOSCTMPL:EXPCHAR,1,0,0,0,0,0,0,0,0,140,455.733,,1373
3704,SU3YOM,1,0,0,0,0,0,0,0,0,66,455.733,,1374
3705,GFL_SUBS_MOD:REACT_CLOUD_GFL,1,0,0,0,0,0,0,0,0,66,455.733,,1375
3706,GMV_SUBS_MOD:SETUP_PH9,1,0,0,0,0,0,0,0,0,66,455.733,,1376
3707,INTDYNSL_MOD:SUPTR_TCCO,1,0,0,0,0,0,0,0,0,66,455.733,,1377
3708,INTDYN_MOD:SUPTR_THWIND,1,0,0,0,0,0,0,0,0,396,455.733,,1378
3709,IO_SERV_SUIOSCTMPL:EXPREAL,1,0,0,0,0,0,0,0,0,70,455.733,,1379
3710,IO_SERV_WV_SUIOSCTMPL:EXPINTS,1,0,0,0,0,0,0,0,0,70,455.733,,1380
3711,MODULE_RADTC_MIX:SUPTRTC,1,0,0,0,0,0,0,0,0,66,455.733,,1381
3712,MONFPOS,1,0,0,0,0,0,0,0,0,66,455.733,,1382
3713,SRTM_CMBGB26,1,0,0,0,0,0,0,0,0,66,455.733,,1383
3714,SU2YOM,1,0,0,0,0,0,0,0,0,66,455.733,,1384
3715,SUCSLINT,1,0,0,0,0,0,0,0,0,462,455.733,,1385
3716,SUOPH,1,0,0,0,0,0,0,0,0,66,455.733,,1386
3717,SUSFLAKE_MOD:SUSFLAKE,1,0,0,0,0,0,0,0,0,66,455.733,,1387
3718,SUVEXC_MOD:SUVEXC,1,0,0,0,0,0,0,0,0,66,455.733,,1388
3719,TYPE_ACV:INITIALIZE_ACVDIM,1,0,0,0,0,0,0,0,0,66,455.733,,1389
3720,TYPE_FPUSERGEO:CHECK_FPUSERGEO,1,0,0,0,0,0,0,0,0,66,455.733,,1390
3721,YOMCSGEOM:DEALLO_TCSGEOM_NB,1,0,0,0,0,0,0,0,0,66,455.733,,1391
3722,DEALLOCATE_IF_ASSOCIATED_MOD:DEALLOCATE_IF_ASSOCIATED_INTEGER_1D,1,0,0,0,0,0,0,0,0,132,455.733,,1392
3723,FP_SERV_EXIT,1,0,0,0,0,0,0,0,0,70,455.733,,1393
3724,GMV_SUBS_MOD:SETUP_GP,1,0,0,0,0,0,0,0,0,66,455.733,,1394
3725,INTDYNSL_MOD:SUPTR_TSCO,1,0,0,0,0,0,0,0,0,66,455.733,,1395
3726,INTDYN_MOD:SUPTR_TGFLT,1,0,0,0,0,0,0,0,0,66,455.733,,1396
3727,INTDYN_MOD:SUPTR_TGMVT,1,0,0,0,0,0,0,0,0,66,455.733,,1397
3728,MODEL_MOD:MODEL_UNSET,1,0,0,0,0,0,0,0,0,66,455.733,,1398
3729,SUDEFO_TSTEP,1,0,0,0,0,0,0,0,0,66,455.733,,1399
2219,ICLOSEFDB,1,0.0204761905,0.107047619,0.017,0.502,0.1874610563,0.107047619,0.017,0.502,21,451.742,96.6135458167,1400
2447,IOPENFDB,1,0.0057142857,0.0337142857,0.002,0.135,0.0504283084,0.0337142857,0.002,0.135,21,452.751,98.5185185185,1401
2484,IFLUSHFDB,1,0.1247619048,0.5600952381,0.005,3.196,1.1733670741,0.5601428571,0.005,3.196,1665,453.328,99.8435544431,1402
2695,>OMP-DRESDDH              (1140),6,0,0.0034259259,0.001,0.008,0.0015369886,0.0034259259,0.001,0.008,4128,453.611,87.5,1403
3173,ISETVALFDB,1,0.0042857143,0.0223809524,0,0.136,0.0458960523,0.0226666667,0,0.138,29106,453.891,100,1404
3470,FDB_UTILS_MOD:PREP0_FDB,1,0,0,0,0,0,0.001,0.001,0.001,21,453.962,,1405
3585,FDB_UTILS_MOD:CPVAL2FDB,1,0,0.001,0,0.006,0.0021213203,0.0656190476,0,0.37,13416,453.962,100,1406
1,IO_SERV_RECV_REQ:PROBEX,1,88.8675,394.81525,394.213,395.03,0.4016228538,394.81525,394.213,395.03,6398,395.03,0.2068197352,1407
2,IO_SERV_RECV_REQ:RECVX,1,4.4725,19.86675,18.607,20.894,0.9438871313,19.86725,18.608,20.894,6398,415.923,10.9457260458,1408
3,IO_SERV_RECV_REQ:PROBE1,1,2.11,9.36775,9.367,9.368,0.0005,9.36775,9.367,9.368,4,425.291,0.0106746371,1409
5,IWRITEFDB,1,0.8475,3.77375,3.665,3.831,0.0741411941,3.77425,3.665,3.832,2856,435.085,4.3330723049,1410
7,IO_SERV_CLOSE_EC,1,0.3825,1.69525,0.612,2.654,1.0414833572,4.6065,3.462,5.689,16,440.538,76.9404672193,1411
9,IO_SERV_RECV_SORT,1,0.1075,0.4715,0.455,0.485,0.0127932274,0.77825,0.755,0.797,5082,441.477,6.1855670103,1412
13,IO_SERV_GET_REQ,1,0.07,0.303,0.297,0.307,0.0045460606,0.3075,0.301,0.313,6402,442.417,3.2573289902,1413
20,GRIB_UTILS_MOD:GRIB_SET_PACKING,1,0.03,0.13025,0.127,0.132,0.0023629078,0.231,0.226,0.235,2802,443.677,3.7878787879,1414
23,FITSPECTRUM,1,0.02,0.094,0.093,0.095,0.0011547005,0.0945,0.093,0.096,2025,444.03,2.1052631579,1415
28,WGRIBENCODE,1,0,0.006,0.005,0.007,0.0008164966,0.05275,0.046,0.059,54,444.226,28.5714285714,1416
29,IO_SERV_WRITEFLD_EC,1,0,0.00525,0.005,0.006,0.0005,7.327,7.277,7.367,2802,444.232,16.6666666667,1417
31,FDB_UTILS_MOD:PREP1_FDB,1,0,0.00525,0.005,0.006,0.0005,1.01525,0.99,1.075,2802,444.237,16.6666666667,1418
32,IO_SERV_GET_REQID,1,0,0.004,0.003,0.005,0.0008164966,0.004,0.003,0.005,6402,444.249,40,1419
33,IO_SERV_RECV_REQ,1,0,0.0035,0.003,0.005,0.001,424.83725,423.773,426.054,137,444.256,40,1420
34,IO_SERV_RUN,1,0,0.004,0.004,0.004,0,444.2555,444.225,444.274,4,444.246,0,1421
35,IO_SERV_RECV_REQ:RECV1,1,0,0.00325,0.003,0.004,0.0005,0.00325,0.003,0.004,4,444.259,25,1422
39,IO_SERV_WRITE_EC,1,0,0.002,0.002,0.002,0,7.924,7.851,7.982,117,444.268,0,1423
41,IO_SERV_RECV_SETUP,1,0,0.0015,0.001,0.002,0.0005773503,0.0015,0.001,0.002,4,444.267,50,1424
43,IO_SERV_GET_REQ_READY,1,0,0.001,0.001,0.001,0,0.001,0.001,0.001,6539,444.271,0,1425
45,GRIB_UTILS_MOD:GRIB_SET_LEVELS,1,0,0.001,0.001,0.001,0,0.2185,0.21,0.232,2802,444.274,0,1426
46,IO_SERV_WV_WGRIBENCODE,1,0,0.001,0.001,0.001,0,0.05375,0.047,0.06,54,444.273,0,1427
47,IO_SERV_RUN_EC,1,0,0.001,0.001,0.001,0,437.85175,437.821,437.87,4,444.274,0,1428
48,WGRIB2FDB,1,0,0,0,0,0,0.20075,0.191,0.214,54,444.275,,1429
50,IO_SERV_WV_REC,1,0,0,0,0,0,0.259,0.244,0.279,54,444.275,,1430
51,IO_SERV_SYNC_SORT,1,0,0,0,0,0,0.001,0.001,0.001,1320,444.275,,1431
52,IO_SERV_SUIOSCTMPL:MKSORTCNT,1,0,0,0,0,0,0,0,0,12,444.275,,1432
53,IO_SERV_FREE_REQ,1,0,0,0,0,0,0,0,0,137,444.276,,1433
55,IO_SERV_DEL_REQ,1,0,0,0,0,0,0,0,0,137,444.276,,1434
58,IO_SERV_RECV_TERM,1,0,0,0,0,0,0,0,0,117,444.276,,1435
60,GRIB_UTILS_MOD:IGRIB_EDITION,1,0,0,0,0,0,0,0,0,360,444.276,,1436
61,IO_SERV_REQ_DONE,1,0,0,0,0,0,0,0,0,137,444.276,,1437
62,IO_SERV_WV_SUIOSCTMPL:MKSORTCNT,1,0,0,0,0,0,0,0,0,4,444.276,,1438
71,IO_SERV_RECV_CLEANUP,1,0,0,0,0,0,0,0,0,4,444.276,,1439
179,GRIB_API:IGRIB_READ_FROM_FILE,1,0.7,3.156,3.156,3.156,,3.157,3.157,3.157,2292,272.2,0,1440
467,GRIB_API:IGRIB_NEW_FROM_FILE,1,0.22,0.978,0.978,0.978,,0.978,0.978,0.978,48,367.06,0,1441
1613,GRIB_API:IGRIB_NEW_FROM_SAMPLES,1,0.02,0.072,0.072,0.072,,0.072,0.072,0.072,5,443.049,0,1442
1959,GRIB_API:IGRIB_OPEN_FILE,1,0.01,0.036,0.036,0.036,,0.036,0.036,0.036,11,447.342,0,1443
2188,DISGRID_MOD:DISGRID_SEND,1,0,0.021,0.021,0.021,,0.03,0.03,0.03,18,449.055,0,1444
2267,SPNORMAVE,1,0,0.017,0.017,0.017,,0.017,0.017,0.017,496,449.534,0,1445
2507,DISGRID_MOD:DISGRID_SETTLE,1,0,0.009,0.009,0.009,,0.009,0.009,0.009,1188,450.532,0,1446
2630,GRIB_API:IGRIB_CLOSE_FILE,1,0,0.005,0.005,0.005,,0.005,0.005,0.005,8,450.869,0,1447
2799,PPEDDHEC,1,0,0.003,0.003,0.003,,0.003,0.003,0.003,8,451.171,0,1448
3128,FPSPNORMS:FA_FIELD_FORMAT,1,0,0.001,0.001,0.001,,0.001,0.001,0.001,2022,451.415,0,1449
3332,FPGPNORM:FA_FIELD_FORMAT,1,0,0,0,0,,0,0,0,474,451.476,,1450
3520,YOMLUN:RESERVE_LUN,1,0,0,0,0,,0,0,0,6,451.495,,1451
3566,YOMLUN:FREE_LUN,1,0,0,0,0,,0,0,0,6,451.497,,1452
